,activity,event,dataset_id,true_pos,false_pos,false_neg,precision,recall,F1,mean_abs_time_diff
215,indoor_walk,TO,Sub9_RF_TO,134,0,2,1.0,0.9852941176470589,0.9925925925925926,1.0223880597014925
216,indoor_walk,TO,Sub10_LF_TO,176,177,0,0.4985835694050991,1.0,0.665406427221172,0.9772727272727273
217,indoor_walk,TO,Sub10_RF_TO,92,0,7,1.0,0.9292929292929293,0.9633507853403142,0.8478260869565217
218,indoor_walk,TO,Sub11_LF_TO,75,3,2,0.9615384615384616,0.974025974025974,0.967741935483871,0.5466666666666666
219,indoor_walk,TO,Sub11_RF_TO,101,54,8,0.6516129032258065,0.926605504587156,0.7651515151515152,2.376237623762376
220,indoor_run,HS,Sub1_LF_HS,379,7,2,0.9818652849740933,0.994750656167979,0.9882659713168187,1.4564643799472297
221,indoor_run,HS,Sub1_RF_HS,184,76,18,0.7076923076923077,0.9108910891089109,0.7965367965367967,1.125
222,indoor_run,HS,Sub2_LF_HS,197,4,0,0.9800995024875622,1.0,0.9899497487437185,1.3350253807106598
223,indoor_run,HS,Sub2_RF_HS,235,1,5,0.9957627118644068,0.9791666666666666,0.9873949579831932,1.7659574468085106
224,indoor_run,HS,Sub3_LF_HS,127,0,6,1.0,0.9548872180451128,0.9769230769230769,1.015748031496063
225,indoor_run,HS,Sub3_RF_HS,187,0,4,1.0,0.9790575916230366,0.9894179894179894,1.13903743315508
226,indoor_run,HS,Sub4_LF_HS,104,42,9,0.7123287671232876,0.9203539823008849,0.803088803088803,0.7115384615384616
